show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7457,Movie,Milk,Gus Van Sant,"Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco, Alison Pill, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Lucas Grabeel, Brandon Boyce",United States,"February 16, 2017",2008,R,128 min,"Dramas, Independent Movies, LGBTQ Movies","Sean Penn protagoniza esta película biográfica sobre Harvey Milk, el político abiertamente gay de San Francisco que fue asesinado por un supervisor municipal descontento en 1978."
s7458,TV Show,Mini Wolf,,,France," September 16, 2018",2014,TV-G,2 Seasons,Kids' TV,"Mini-Wolf y sus amigos amantes de la diversión siempre están buscando una nueva aventura, incluso si incluye un poco de travesura."
s7459,Movie,Minnaminugu the FireFly,Anil Thomas,"Surabhi Lakshmi, Krishnan Balakrishnan, Rebecca Santhosh, Prem Prakash, Archana Padmini",India,"August 1, 2018",2017,TV-14,128 min,"Dramas, International Movies","Una viuda anónima hace malabarismos con múltiples trabajos para apoyar la decisión de su hija de estudiar en el extranjero, sólo para descubrir que tiene otros planes."
s7460,TV Show,Minute to Win It,,Apolo Anton Ohno,United States,"December 15, 2018",2013,TV-PG,1 Season,Reality TV,"En este programa de juegos presentado por el atleta olímpico Apolo Anton Ohno, los concursantes compiten completando desafíos de 60 segundos utilizando artículos domésticos comunes."
s7461,Movie,Miracle,Gavin O'Connor,"Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann, Kenneth Welsh, Eddie Cahill, Patrick O'Brien Demsey, Michael Mantenuto, Nathan West, Kenneth Mitchell, Sam Skoryna, Billy Schneider, Michael Kopsa, Beverley Breuer, Lisa Marie Caruk, Ryan Walter, Nate Miller, Joseph Cure, Scott Johnson, Eric Peter-Kaiser, Bobby Hanson","Canada, United States","June 1, 2018",2004,PG,136 min,"Children & Family Movies, Dramas, Sports Movies",El entrenador de hockey estadounidense Herb Brooks reúne a un variopinto grupo de atletas universitarios y los convierte en una fuerza a tener en cuenta en los Juegos Olímpicos de Invierno de 1980.
s7462,Movie,Mirror Mirror,Tarsem Singh,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane, Mare Winningham, Michael Lerner, Sean Bean, Robert Emms, Danny Woodburn, Martin Klebba, Sebastian Saraceno, Jordan Prentice, Mark Povinelli, Joe Gnoffo, Ronald Lee Clark","United States, Canada","April 24, 2020",2012,PG,106 min,"Children & Family Movies, Comedies","Esta nueva versión del clásico cuento de Grimm sigue a Blancanieves, de piel clara, en una búsqueda para recuperar su trono real con la ayuda de un equipo de enanos sombríos."
s7463,Movie,Mirzya,Rakeysh Omprakash Mehra,"Harshvardhan Kapoor, Saiyami Kher, Anuj Choudhry, Art Malik, Om Puri, K.K. Raina, Anjali Patil",India,"February 20, 2017",2016,TV-MA,129 min,"Dramas, International Movies, Music & Musicals",Una historia de amor moderna está conectada a un antiguo cuento popular en el que sus familias mantienen separados a amantes desamparados de diferentes clases sociales.
s7464,TV Show,Miss Dynamite,,"Camila Sodi, Iván Sánchez, José María de Tavira, Hugo Stiglitz, José Sefami, Mauricio Isaac, Paulina Gaitán, Mara Cuevas, Mario Zaragoza, Alejandro Durán, Emilio Savinni, Pakey Vázquez, Anilú Pardo, Claudette Maillé, Rodrigo Murray, Camila Selser, Saúl Lisazo, Eréndira Ibarra",Mexico,"May 5, 2018",2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","La rica y hermosa Valentina se enamora, solo para darse cuenta de que su hombre y su familia están involucrados con uno de los cárteles de la droga más poderosos de México."
s7465,Movie,Miss Hokusai,Keiichi Hara,"Anne Watanabe, Yutaka Matsushige, Gaku Hamada, Kengo Kora, Jun Miho, Shion Shimizu, Michitaka Tsutsui, Ethan Murray, Kevin T. Collins, Barbara Goodson, Cindy Robinson, Mike Pollock, Robbie Daymond, Marc Diraison, Richard Epcar, Erica Lindbeck",Japan,"October 1, 2017",2015,PG-13,90 min,Anime Features,"O-Ei, una artista talentosa, trabaja con su padre, Tetsuzo, más tarde conocido como Hokusai, en los grabados en madera que harían famoso a Edo en todo el mundo."
s7466,Movie,Miss Julie,Liv Ullmann,"Jessica Chastain, Colin Farrell, Samantha Morton, Nora McMenamy","Norway, United Kingdom, France, Ireland","September 2, 2015",2014,PG-13,130 min,"Dramas, International Movies","En una noche de verano en la Irlanda de 1890, la inquieta hija de aristócratas convence al ayuda de cámara de su padre para que la seduzca, aunque él está comprometido con su cocinera."
s7467,Movie,Miss Me This Christmas,Kenny Young,"Eva Marcille, Richard Gant, Redaric Williams, Allen Maldonado, Erica Ash, Brely Evans",United States,"December 19, 2017",2017,TV-14,85 min,Romantic Movies,"Con su divorcio listo para ser definitivo el día de Navidad, una pareja debe decidir si realmente están listos para tirar la toalla en su relación."
s7468,Movie,Miss Representation,Jennifer Siebel Newsom,,United States,"October 20, 2017",2011,NR,90 min,Documentaries,Explore cómo las representaciones a menudo despectivas de las mujeres en los principales medios de comunicación contribuyen a la subrepresentación de las mujeres en puestos de liderazgo.
s7469,TV Show,Miss Rose,,"Roy Chiu, Megan Lai, Paul Hsu, Tia Lee, Chunya Chao, Puff Kuo, Blaire Chang",Taiwan,"August 1, 2016",2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Si-yi decide casarse pronto y encuentra el amor en un lugar inesperado, pero su ex y su trabajo interfieren con sus planes."
s7470,Movie,Miss Sharon Jones!,Barbara Kopple,Sharon Jones,United States,"January 7, 2017",2015,TV-MA,94 min,"Documentaries, Music & Musicals",Este edificante documental sigue la batalla de la cantante de R&B Sharon Jones contra el cáncer de páncreas mientras mantiene intacta a su banda para regresar a los escenarios.
s7471,Movie,Miss Stevens,Julia Hart,"Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nuñez, Rob Huebel",United States,"December 19, 2016",2016,NR,86 min,"Dramas, Independent Movies",La profesora emocionalmente vulnerable Rachel acompaña a tres estudiantes a una competencia de teatro de fin de semana y forma un vínculo inesperado con el adolescente con problemas Billy.
s7472,Movie,Mission Control: The Unsung Heroes of Apollo,David Fairhead,,"United States, United Kingdom","August 13, 2017",2017,TV-14,100 min,Documentaries,"Combinando imágenes de archivo con entrevistas actuales, este documental explora cómo el control de la misión Apolo ayudó a cambiar el curso de la historia."
s7473,Movie,Mission of Honor,David Blair,"Iwan Rheon, Milo Gibson, Stefanie Martini, Marcin Dorociński, Krystof Hádek, Christopher Jaciow","United Kingdom, Poland","July 29, 2019",2018,TV-MA,107 min,"Action & Adventure, Dramas","Mientras los nazis de Hitler amenazan con tomar el mando de los cielos de Gran Bretaña, un escuadrón de pilotos polacos llega para ayudar a la Royal Air Force contra un enemigo común."
s7474,Movie,Mission: Destroy Love,Osman Ali,"Bront Palarae, Maya Karin, Remy Ishak, Izara Aishah, Azad Jazmin, Dira Abu Zahar, Zarina Zainuddin",Malaysia,"August 7, 2017",2014,TV-PG,93 min,"Comedies, International Movies, Romantic Movies",Dos extraños se conocen por casualidad en un viaje a Tailandia y forman una conexión cuando se dan cuenta de que sus ex parejas románticas terminaron juntandose.
s7475,Movie,Mississippi Grind,"Anna Boden, Ryan Fleck","Ryan Reynolds, Ben Mendelsohn, Sienna Miller, Analeigh Tipton, Alfre Woodard, James Toback, Robin Weigert",United States,"July 26, 2018",2015,R,109 min,"Dramas, Independent Movies",Un jugador endeudado piensa que otro tahúr podría ser su amuleto de buena suerte mientras los dos se dirigen a Nueva Orleans para participar en un juego de póquer de altas apuestas.
s7476,Movie,Moh Maya Money,Munish Bhardwaj,"Ranvir Shorey, Neha Dhupia, Devendra Chowhan, Ashwath Bhatt, Vidushi Mehra, Anant Raina",India,"May 1, 2017",2016,TV-MA,109 min,"Dramas, Independent Movies, International Movies","Después de invertir en un negocio turbio que rápidamente se desmorona, un agente inmobiliario moralmente flexible involucra a su esposa en un peligroso plan de recuperación."
s7477,Movie,Mohawk,Ted Geoghegan,"Kaniehtiio Horn, Eamon Farren, Justin Rain, Ezra Buzzington, Noah Segan, Ian Colletti, Robert Longstreet, Jon Huber, Jack Gwaltney, Sheri Foster, David La Haye",United States,"June 30, 2018",2017,TV-MA,92 min,"Action & Adventure, Horror Movies, Independent Movies","Durante la Guerra de 1812, dos nativos americanos y su aliado británico son perseguidos hasta territorio enemigo por soldados estadounidenses sedientos de venganza."
s7478,Movie,Mojave,William Monahan,"Garrett Hedlund, Oscar Isaac, Louise Bourgoin, Walton Goggins, Mark Wahlberg, Fran Kranz",United States,"July 26, 2018",2015,R,93 min,"Dramas, Independent Movies, Thrillers","Un juego letal del gato y el ratón se extiende desde el desierto hasta Tinseltown después de que el chico malo de Hollywood, Thomas, choca con un vagabundo astuto y peligroso."
s7479,Movie,Mokalik (Mechanic),Kunle Afolayan,"Tooni Afolayan, Ayo Ogunshina, Dayo Akinpelu, Simi Ogunleye, Femi Adebayo, Lateef Adedimeji, Damilola Ogunsi, Rasaq Olayiwola, Ayo Adesanya, Wale Akorede, Toyosi Benjamin, Hamzat Sherifdeen, Samuel Olasehinde",Nigeria,"September 1, 2019",2019,TV-14,100 min,"Dramas, International Movies",La vida de un joven cambia cuando lo envían a trabajar a un taller mecánico lejos de su casa en los suburbios hasta que una oportunidad lo obliga a tomar una decisión difícil.
s7480,Movie,Molly's Game,Aaron Sorkin,"Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera, Jeremy Strong, Chris O'Dowd, J.C. MacKenzie, Brian d'Arcy James, Bill Camp, Graham Greene, Justin Kirk, Brian d’Arcy James","China, Canada, United States","April 1, 2020",2017,R,141 min,Dramas,"La ex atleta olímpica Molly Bloom dirigió un juego de póquer de alto riesgo para las estrellas, hasta que su elevado estilo de vida casi la envía a prisión."
s7481,TV Show,Momo Salon,,"Lizzy, Jung-min Park, Sang-hee Lee",South Korea,"July 1, 2017",2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Una aspirante a estilista abre su propio salón. Se convierte en un centro de almacenamiento de correo para vecinos ocupados, pero ella aprovecha la oportunidad para promocionar su negocio."
s7482,Movie,Mona Lisa Smile,Mike Newell,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal, Juliet Stevenson, Dominic West, Ginnifer Goodwin, Topher Grace, John Slattery, Marcia Gay Harden",United States,"January 1, 2019",2003,PG-13,119 min,Dramas,"En 1953, las mujeres del Wellesley College son medidas por lo bien que se casan, hasta la llegada de un profesor que amenaza con alterar el status quo."
s7483,Movie,Money,Martin Rosete,"Kellan Lutz, Jess Weixler, Jesse Williams, Jamie Bamber, Lucía Guerrero, Fredric Lehne","United States, Spain","October 15, 2017",2016,R,84 min,Thrillers,"Dos espías corporativos con un botín de 5 millones de dólares por vender secretos son rehenes de un ladrón, lo que desencadena un juego del gato y el ratón para ganar ventaja."
s7484,TV Show,Money for Nothing,,,,"July 12, 2019",2015,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Con la ayuda de diseñadores y artesanos, la empresaria Sarah Moore rescata objetos destinados al basurero y los convierte en objetos valiosos y únicos."
s7485,Movie,Money Talks,Brett Ratner,"Charlie Sheen, Chris Tucker, Heather Locklear, Paul Sorvino, Gérard Ismaël, Damian Chapa, Elise Neal, Michael Wright, Veronica Cartwright",United States,"November 1, 2019",1997,R,96 min,"Action & Adventure, Comedies","El reportero de noticias de televisión James Russell ayuda a encarcelar al delincuente de poca monta Franklin Hatchett, pero se dedica a proteger a Hatchett cuando se escapa de la prisión."
s7486,TV Show,Monkey Planet,,George McGavin,United Kingdom,"March 31, 2017",2014,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV","Únase al zoólogo Dr. George McGavin para observar de cerca y fascinante los hábitos y comportamientos de los primates, nuestros parientes animales más cercanos."
s7487,Movie,Monkey Up,Robert Vince,"Jonathan Mangum, Erin Allin O'Reilly, Kayden Magnuson, Danny Woodburn, Skylar Astin, John Ratzenberger, David Milchard",Canada,"March 19, 2016",2016,PG,83 min,"Children & Family Movies, Comedies",Un mono parlante famoso por sus comerciales de televisión sueña con irrumpir en películas reales. Pero primero se topa con un hermano y una hermana que necesitan su ayuda.
s7488,Movie,Monopoly (The Bank Of Luck),Ahmed El Gendy,"Mohamed Mamdouh, Mohammed Tharwat, Akram Hosny",Egypt,"June 15, 2019",2017,TV-MA,117 min,"Comedies, International Movies","En busca de venganza contra su empleador, un agente bancario perezoso y sus dos amigos tontos idean un atraco elaborado pero defectuoso."
s7489,Movie,Monster Family,Holger Tappe,"Celia Imrie, Emily Watson, Catherine Tate, Jason Isaacs, Nick Frost, Jessica Brown Findlay","Germany, United Kingdom","April 4, 2018",2017,PG,93 min,Children & Family Movies,Los planes festivos de Halloween de una familia dan un giro espeluznante cuando la maldición de una bruja malvada transforma al clan disfrazado en monstruos reales.
s7490,Movie,Monster High 13 Wishes,Steve Sacks,"Erin Fitzgerald, Missi Hale, Marcus Griffin, Celeste Henderson, Evan Smith, Cindy Robinson, Julie Maddalena, Cam Clarke, Jonquil Goode",United States,"March 1, 2018",2013,TV-Y7,73 min,Children & Family Movies,"Es un nuevo año escolar en Monster High, y la hermana pequeña de Clawdeen Wolf, Howleen, está decidida a ser más fantástica que nunca."
s7491,Movie,"Monster High: Boo York, Boo York",William Lau,"Karen Strassman, Celeste Henderson, Wendee Lee, TJ Smith, America Young, Rachel Staman, Laura Bailey",United States,"September 29, 2015",2015,TV-Y7,72 min,"Children & Family Movies, Music & Musicals",Cleo está invitada a una gala en la gran ciudad para celebrar un cometa mágico y trae a sus mejores amigas. Pero la siniestra Nefera tiene otros planes.
s7492,Movie,Monster High: Escape from Skull Shores,"Steve Ball, Andrew Duncan","Kate Higgins, Debi Derryberry, Salli Saffioti, Evan Smith, Laura Bailey, Audu Paden, Erin Fitzgerald, Cindy Robinson, Ogie Banks, Cam Clarke",United States,"January 1, 2018",2012,TV-Y7,46 min,Children & Family Movies,"Un elegante crucero se desvía de su rumbo para Lagoona y sus amigos cuando quedan varados en Skull Shores, una isla con una famosa bestia..."
s7493,Movie,Monster High: Freaky Fusion,"William Lau, Sylvain Blais","Cam Clarke, Audu Paden, Laura Bailey, Cindy Robinson, Erin Fitzgerald, Kate Higgins, Salli Saffioti, Sue Swan, Haviland Stillwell, Paula Rhodes, America Young, Stephanie Sheh, Josey Montana McCoy",United States,"January 30, 2018",2014,TV-Y7,74 min,Children & Family Movies,"Cuando Frankie Stein viaja al pasado, una científica adolescente la sigue hasta su casa hasta el presente y provoca un accidente de laboratorio que crea cuatro nuevos monstruos."
s7494,Movie,Monster High: Friday Night Frights,Dustin McKenzie,"Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Julie Maddalena, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young",United States,"January 1, 2018",2013,TV-Y7,46 min,Children & Family Movies,"En su intento por ganar el campeonato Skulltimate Roller Maze, Monster High pierde a sus jugadores estrella, Clawd y Deuce, por lesiones."
s7495,Movie,Monster High: Fright On!,"Victor Dal Chele, Alfred Gimeno","Kate Higgins, Debi Derryberry, Salli Saffioti, Laura Bailey, Yuri Lowenthal, Audu Paden, Cindy Robinson, Erin Fitzgerald, America Young, Ogie Banks",United States,"January 1, 2018",2011,TV-Y7,46 min,Children & Family Movies,"Grandes cambios están en marcha en Monster High cuando los administradores anuncian una fusión con otras dos escuelas, diseñadas para unir a todos los monstruos."
s7496,Movie,"Monster High: Frights, Camera, Action!",William Lau,"Sue Swan, Kate Higgins, Celeste Henderson, Marcus Griffin, America Young, Karen Strassman, James Horan, Erin Fitzgerald, Laura Bailey, Yeni Alvarez",United States,"January 1, 2018",2014,TV-Y7,74 min,Children & Family Movies,"Draculaura es llevada a Transilvania para ser coronada reina vampira, pero cuando descubre que ha sido engañada, comienza la búsqueda del verdadero heredero real."
s7497,Movie,Monster High: Ghouls Rule,"Mike Fetterly, Steve Sacks","Laura Bailey, Hank Banks, Cam Clarke, Erin Fitzgerald, Dee Dee Green, Kate Higgins, Andrew Duncan",United States,"March 1, 2018",2012,TV-Y7,71 min,Children & Family Movies,"Después de enterarse de que los monstruos y los ""Normies"" solían pasar Halloween juntos, Frankie Stein y sus amigos reúnen a ambos grupos para pasar un rato terriblemente bueno."
